21419	29051	7/8/2003 8:54	B	0	34.77	-76.307	26.784	-37.023	2	0	-131	90	1	401 651192.8	0
21421	29051	7/8/2003 11:53	1	58	34.8	-76.297	32.655	-65.82	8	0	-121	467	3	401 651215.7	0
21422	29051	7/8/2003 12:08	B	0	34.792	-76.371	45.651	-132.403	2	0	-132	55	2	401 651192.8	0
21423	29051	7/8/2003 12:47	1	58	34.802	-76.297	36.22	-82.875	8	0	-123	682	3	401 651207.0	0
21424	29051	7/8/2003 13:31	B	0	34.857	-76.405	42.315	-112.688	2	0	-126	95	2	401 651192.8	0
21425	29051	7/8/2003 14:28	B	0	34.826	-76.347	45.88	-131.162	2	0	-132	57	2	401 651207.0	0
21426	29051	7/8/2003 15:00	0	58	34.832	-76.288	30.42	-55.509	4	0	-128	349	3	401 651220.4	0
21428	29051	7/8/2003 18:05	B	0	34.861	-76.651	37.755	-61.036	2	0	-129	48	2	401 651220.4	0
22820	29051	7/8/2003 19:49	A	8	34.813	-76.36	28.083	-108.746	3	0	-131	347	3	401 651211.0	0
21431	29051	7/8/2003 21:51	B	0	34.81	-76.297	32.143	-88.442	2	0	-130	315	2	401 651211.0	0
22821	29051	7/8/2003 23:10	B	0	34.828	-76.34	36.39	-68.787	2	0	-128	399	2	401 651211.0	0
21434	29051	7/9/2003 0:52	A	8	34.827	-76.338	26.549	-116.457	3	0	-130	389	3	401 651214.4	0
21563	29051	7/9/2003 3:17	B	0	34.871	-76.249	37.225	-66.339	2	0	-124	226	2	401 651214.4	0
21437	29051	7/9/2003 3:20	B	0	34.842	-76.323	33.587	-81.928	2	0	-130	126	2	401 651214.4	0
21438	29051	7/9/2003 3:57	A	8	34.849	-76.289	28.569	-106.835	3	0	-126	488	2	401 651217.4	0
23042	29051	7/9/2003 8:12	Z	10	34.859	-76.2	39.474	-95.23	3	0	-123	293	0	401 651214.4	0
21565	29051	7/9/2003 10:04	B	0	34.903	-76.242	34.182	-72.888	2	0	-124	69	2	401 651214.4	0
23043	29051	7/9/2003 11:33	B	0	34.886	-76.16	30.563	-54.648	2	0	-131	104	2	401 651214.4	0
21569	29051	7/9/2003 14:17	B	0	34.971	-76.223	44.855	-124.898	2	0	-133	50	2	401 651214.4	0
21570	29051	7/9/2003 14:35	B	0	34.917	-76.275	27.563	-43.791	2	0	-127	160	2	401 651214.4	0
21574	29051	7/9/2003 17:16	B	0	35.116	-75.852	39.565	-100.051	2	0	-126	602	2	401 651214.4	0
21576	29051	7/9/2003 19:41	B	0	34.911	-76.114	29.116	-103.711	2	0	-122	98	2	401 651214.4	0
23044	29051	7/9/2003 22:18	B	0	34.917	-76.01	42.884	-36.648	2	0	-132	529	2	401 651214.4	0
21581	29051	7/10/2003 0:31	B	0	35.031	-76.151	28.598	-106.196	2	0	-129	231	2	401 651214.4	0
21582	29051	7/10/2003 1:55	B	0	34.947	-76.053	40.438	-48.737	2	0	-130	495	2	401 651214.4	0
23045	29051	7/10/2003 2:50	A	0	35.038	-76.07	36.284	-69.843	3	0	-131	130	2	401 651201.3	0
21585	29051	7/10/2003 6:24	1	56	35.02	-75.987	28.031	-43.575	5	0	-124	485	3	401 651197.1	0
21739	29051	7/10/2003 8:03	B	0	35.028	-75.943	38.234	-90.93	2	0	-128	279	2	401 651197.1	0
21741	29051	7/10/2003 12:20	0	68	34.999	-75.962	33.964	-71.187	4	0	-122	144	2	401 651192.3	0
21742	29051	7/10/2003 14:13	B	0	34.997	-75.949	26.066	-33.65	2	0	-127	49	2	401 651197.1	0
21743	29051	7/10/2003 15:10	B	0	34.979	-75.946	30.661	-54.982	2	0	-130	48	2	401 651197.1	0
21744	29051	7/10/2003 15:52	0	68	34.924	-75.887	36.163	-81.164	4	0	-128	294	2	401 651185.9	0
21745	29051	7/10/2003 17:32	B	0	34.947	-75.904	45.584	-129.214	2	0	-136	58	2	401 651197.1	0
21746	29051	7/10/2003 17:47	A	8	34.936	-75.982	40.002	-50.889	3	0	-124	685	2	401 651181.0	0
21747	29051	7/10/2003 19:20	B	0	35.096	-75.786	46.326	-16.89	2	0	-135	48	2	401 651181.0	0
21750	29051	7/10/2003 22:25	B	0	34.929	-76.012	40.314	-47.041	2	0	-130	599	2	401 651181.0	0
21907	29051	7/11/2003 2:49	B	0	34.883	-76.147	39.934	-52.851	2	0	-124	96	2	401 651181.0	0
21908	29051	7/11/2003 7:57	A	0	34.893	-76.178	36.951	-86.274	3	0	-124	97	2	401 651207.1	0
21912	29051	7/11/2003 15:07	B	0	34.841	-76.126	26.922	-39.147	2	0	-127	49	2	401 651184.6	0
21915	29051	7/11/2003 17:36	A	0	34.827	-76.237	41.204	-44.739	3	0	-127	259	3	401 651184.6	0
21916	29051	7/11/2003 21:59	B	0	34.812	-76.253	42.798	-34.994	2	0	-129	50	2	401 651184.6	0
21919	29051	7/11/2003 23:37	B	0	34.683	-76.494	33.509	-82.874	2	0	-128	51	2	401 651184.6	0
21920	29051	7/12/2003 1:09	B	0	34.838	-76.257	44.539	-26.543	2	0	-134	99	2	401 651184.6	0
21922	29051	7/12/2003 2:30	1	58	34.803	-76.313	41.051	-45.358	4	0	-125	416	3	401 651209.9	0
21923	29051	7/12/2003 4:30	B	0	34.81	-76.376	25.461	-121.958	2	0	-132	49	2	401 651209.9	0
23695	29051	7/12/2003 12:03	A	8	34.8	-76.55	33.239	-68.692	3	0	-122	98	2	401 651202.4	0
22096	29051	7/12/2003 14:20	B	0	34.697	-76.365	25.381	-30.828	2	0	-138	190	2	401 651209.0	0
22098	29051	7/12/2003 15:12	1	50	34.708	-76.394	31.396	-60.047	4	0	-125	306	2	401 651209.0	0
22099	29051	7/12/2003 15:58	B	0	34.75	-76.423	35.1	-77.771	2	0	-128	47	2	401 651209.0	0
22100	29051	7/12/2003 16:35	B	0	34.69	-76.344	35.565	-80.532	2	0	-123	168	2	401 651209.0	0
22101	29051	7/12/2003 16:45	B	0	34.763	-76.383	42.285	-105.469	2	0	-134	48	2	401 651209.0	0
22102	29051	7/12/2003 17:29	B	0	34.719	-76.388	42.485	-39.983	2	0	-129	48	2	401 651209.0	0
22104	29051	7/12/2003 19:07	B	0	34.697	-76.422	32.775	-87.896	2	0	-129	656	2	401 651209.0	0
22105	29051	7/12/2003 20:11	B	0	34.666	-76.451	41.63	-40.965	2	0	-129	247	2	401 651209.0	0
22107	29051	7/12/2003 21:52	B	0	34.645	-76.388	31.856	-89.016	2	0	-129	53	2	401 651209.0	0
22108	29051	7/12/2003 23:15	A	8	34.564	-76.754	35.703	-71.001	3	0	-126	287	2	401 651241.9	0
22109	29051	7/12/2003 23:17	A	8	34.607	-76.491	36.934	-65.282	3	0	-125	454	3	401 651226.3	0
22111	29051	7/13/2003 1:02	B	0	34.652	-76.501	26.704	-113.3	2	0	-129	48	2	401 651209.0	0
22112	29051	7/13/2003 1:40	B	0	34.629	-76.497	43.127	-33.785	2	0	-133	48	2	401 651226.3	0
22113	29051	7/13/2003 2:21	B	0	34.611	-76.501	42.133	-39.159	2	0	-134	398	1	401 651229.6	0
22114	29051	7/13/2003 2:28	1	58	34.605	-76.517	37.228	-63.379	4	0	-121	436	4	401 651229.6	0
22115	29051	7/13/2003 3:13	B	0	34.464	-76.666	33.637	-81.452	2	0	-133	48	2	401 651229.6	0
22275	29051	7/13/2003 4:02	0	50	34.588	-76.494	32.562	-86.073	4	0	-125	240	2	401 651217.6	0
22116	29051	7/13/2003 4:06	B	0	34.556	-76.495	27.438	-110.992	2	0	-128	279	2	401 651229.6	0
22117	29051	7/13/2003 5:48	A	7	34.583	-76.558	23.769	-27.623	3	0	-128	184	2	401 651181.7	0
22278	29051	7/13/2003 13:27	A	8	34.522	-76.652	39.417	-100.424	3	0	-124	97	2	401 651168.3	0
22280	29051	7/13/2003 14:47	1	60	34.527	-76.683	28.712	-48.769	4	0	-125	571	3	401 651173.8	0
22281	29051	7/13/2003 16:20	A	8	34.539	-76.774	33.927	-73.906	3	0	-126	319	2	401 651188.5	0
22282	29051	7/13/2003 16:30	A	8	34.512	-76.701	38.535	-96.877	3	0	-124	220	3	401 651174.5	0
22283	29051	7/13/2003 17:13	B	0	34.505	-76.716	43.234	-33.256	2	0	-130	239	2	401 651173.8	0
23912	29051	7/13/2003 18:06	B	0	34.513	-76.73	43.481	-121.795	2	0	-128	68	2	401 651179.5	0
22286	29051	7/13/2003 18:53	0	50	34.465	-76.704	33.514	-81.626	4	0	-126	676	0	401 651179.5	0
22288	29051	7/13/2003 22:55	B	0	34.522	-76.853	37.64	-60.097	2	0	-125	475	2	401 651179.5	0
22292	29051	7/14/2003 2:49	Z	10	34.51	-76.837	35.835	-69.382	3	0	-128	96	0	401 651179.5	0
22293	29051	7/14/2003 3:46	B	0	34.507	-76.905	29.787	-99.775	2	0	-125	48	2	401 651179.5	0
22445	29051	7/14/2003 9:04	B	0	34.451	-76.934	42.614	-117.582	2	0	-130	49	2	401 651179.5	0
22446	29051	7/14/2003 9:43	A	0	34.468	-77.003	31.265	-62.475	3	0	-125	474	3	401 651189.9	0
22447	29051	7/14/2003 11:27	A	7	34.445	-77.292	27.629	-46.449	3	0	-129	95	2	401 651226.8	0
22449	29051	7/14/2003 16:51	B	0	34.458	-77.108	39.436	-101.967	2	0	-131	95	2	401 651189.9	0
22450	29051	7/14/2003 17:04	B	0	34.41	-77.101	44.286	-27.466	2	0	-131	279	2	401 651189.9	0
22452	29051	7/14/2003 17:49	3	68	34.427	-77.128	42.162	-114.754	5	0	-122	418	4	401 651176.9	0
22455	29051	7/14/2003 22:28	B	0	34.405	-77.257	40.098	-48.191	2	0	-128	96	2	401 651189.9	0
22459	29051	7/15/2003 3:24	3	66	34.417	-77.296	32.084	-88.918	5	0	-125	665	3	401 651182.8	0
22461	29051	7/15/2003 4:04	B	0	34.397	-77.337	28.904	-104.324	2	0	-128	48	2	401 651182.8	0
22462	29051	7/15/2003 7:07	2	58	34.405	-77.365	31.486	-63.839	4	0	-122	514	4	401 651186.1	0
22607	29051	7/15/2003 10:50	A	8	34.38	-77.401	25.505	-34.406	3	0	-129	295	3	401 651183.1	0
22608	29051	7/15/2003 10:58	A	40	34.382	-77.405	38.461	-97.836	3	0	-126	497	2	401 651183.1	0
22609	29051	7/15/2003 11:22	B	0	34.388	-77.428	26.295	-39.662	2	0	-129	159	2	401 651183.1	0
22610	29051	7/15/2003 12:29	B	0	34.382	-77.457	35.335	-82.199	2	0	-130	48	2	401 651183.1	0
22611	29051	7/15/2003 12:57	2	50	34.37	-77.433	36.571	-87.542	5	0	-130	449	1	401 651185.3	0
22614	29051	7/15/2003 15:48	0	68	34.313	-77.493	-1.994	4.287	4	0	-125	217	2	401 651175.6	0
22615	29051	7/15/2003 15:52	1	58	34.338	-77.476	30.584	-60.144	5	0	-124	430	4	401 651178.6	0
22616	29051	7/15/2003 16:30	B	0	34.31	-77.634	36.447	-89.255	2	0	-130	100	2	401 651185.3	0
22617	29051	7/15/2003 17:21	A	8	34.333	-77.479	43.722	-122.472	3	0	-132	415	3	401 651177.5	0
22618	29051	7/15/2003 17:35	1	58	34.32	-77.491	40.638	-107.747	4	0	-128	467	4	401 651170.1	0
22619	29051	7/15/2003 18:32	B	0	34.269	-77.516	35.868	-69.805	2	0	-125	289	2	401 651177.5	0
22620	29051	7/15/2003 20:35	A	8	34.305	-77.564	39.235	-52.431	3	0	-126	175	2	401 651163.6	0
22622	29051	7/15/2003 22:40	B	0	34.28	-77.615	40.893	-45.873	2	0	-127	174	2	401 651178.6	0
22623	29051	7/15/2003 23:49	B	0	34.291	-77.626	32.893	-84.528	2	0	-132	219	2	401 651178.6	0
24339	29051	7/16/2003 0:22	B	0	34.287	-77.65	30.862	-93.603	2	0	-122	79	2	401 651178.6	0
22626	29051	7/16/2003 2:06	B	0	34.288	-77.671	41.181	-45.038	2	0	-132	48	2	401 651178.6	0
22628	29051	7/16/2003 3:45	B	0	34.273	-77.721	31.206	-92.072	2	0	-133	48	2	401 651178.6	0
22831	29051	7/16/2003 8:54	B	0	34.204	-77.751	26.105	-38.336	2	0	-129	144	2	401 651178.6	0
22833	29051	7/16/2003 12:08	B	0	33.981	-78.071	32.426	-70.379	2	0	-125	602	2	401 651178.6	0
22834	29051	7/16/2003 17:23	A	0	34.161	-77.855	38.87	-101.188	3	0	-125	96	2	401 651174.7	0
22836	29051	7/16/2003 23:24	B	0	34.178	-77.827	35.181	-72.877	2	0	-125	50	2	401 651178.6	0
22838	29051	7/17/2003 4:16	A	0	34.145	-77.809	26.706	-114.088	3	0	-125	96	2	401 651207.9	0
23049	29051	7/17/2003 10:12	B	0	33.833	-78.031	33.151	-74.22	2	0	-124	604	2	401 651178.6	0
23050	29051	7/17/2003 12:36	B	0	34.21	-78.018	33.529	-74.804	2	0	-123	139	2	401 651178.6	0
23051	29051	7/17/2003 13:23	1	50	34.166	-77.787	40.008	-107.275	4	0	-126	393	3	401 651191.6	0
23052	29051	7/17/2003 14:15	B	0	34.17	-77.838	43.442	-123.106	2	0	-128	75	2	401 651191.6	0
23053	29051	7/17/2003 14:59	A	8	34.147	-77.812	28.952	-52.816	3	0	-125	370	3	401 651186.9	0
23056	29051	7/17/2003 16:39	B	0	34.14	-77.861	38.727	-100.589	2	0	-130	101	2	401 651191.6	0
23059	29051	7/17/2003 22:54	B	0	34.084	-77.732	36.886	-62.088	2	0	-130	84	2	401 651191.6	0
23248	29051	7/18/2003 2:50	1	58	34.081	-77.854	39.41	-51.892	4	0	-125	544	4	401 651196.0	0
23064	29051	7/18/2003 2:52	3	66	34.087	-77.859	36.124	-67.935	5	0	-130	684	3	401 651192.9	0
23065	29051	7/18/2003 3:53	2	68	34.073	-77.864	28.869	-103.289	4	0	-128	451	4	401 651200.1	0
23249	29051	7/18/2003 4:31	A	8	34.073	-77.867	29.409	-99.391	3	0	-125	244	3	401 651196.3	0
24704	29051	7/18/2003 4:32	B	0	34.073	-77.87	26.353	-115.432	2	0	-134	150	2	401 651192.9	0
23067	29051	7/18/2003 6:36	2	58	34.05	-77.881	27.457	-47.267	6	0	-126	632	4	401 651195.4	0
23255	29051	7/18/2003 15:11	B	0	33.985	-77.894	29.191	-53.309	2	0	-131	542	2	401 651195.4	0
23257	29051	7/18/2003 16:16	B	0	34.095	-77.885	35.963	-89.334	2	0	-129	710	2	401 651195.4	0
23260	29051	7/18/2003 17:59	B	0	33.939	-77.858	39.028	-53.141	2	0	-122	97	2	401 651195.4	0
23261	29051	7/18/2003 21:05	B	0	33.848	-77.834	36.195	-65.267	2	0	-125	442	2	401 651195.4	0
23262	29051	7/18/2003 22:06	B	0	33.87	-77.885	44.293	-27.41	2	0	-130	232	2	401 651195.4	0
24915	29051	7/19/2003 2:35	B	0	33.867	-77.96	40.579	-44.815	2	0	-126	273	2	401 651195.4	0
23480	29051	7/19/2003 11:00	B	0	33.84	-78.022	37.946	-98.158	2	0	-124	363	2	401 651195.4	0
25116	29051	7/19/2003 12:38	B	0	33.874	-78.26	35.128	-84.603	2	0	-125	136	2	401 651195.4	0
23484	29051	7/19/2003 14:46	B	0	33.882	-78.013	26.42	-41.732	2	0	-129	198	2	401 651195.4	0
23486	29051	7/19/2003 16:28	B	0	33.854	-78.215	36.089	-89.299	2	0	-131	48	2	401 651195.4	0
23489	29051	7/19/2003 19:24	B	0	33.785	-77.851	30.119	-95.915	2	0	-126	48	2	401 651195.4	0
23492	29051	7/19/2003 22:19	B	0	33.715	-77.976	29.043	-100.814	2	0	-124	184	2	401 651195.4	0
23493	29051	7/19/2003 23:54	A	0	33.778	-77.988	31.986	-86.572	3	0	-122	270	0	401 651205.9	0
23496	29051	7/20/2003 2:24	1	57	33.791	-78.035	42.205	-37.952	4	0	-130	342	4	401 651165.8	0
23499	29051	7/20/2003 4:50	B	0	33.706	-78.048	23.237	-129.177	2	0	-136	287	2	401 651205.9	0
23701	29051	7/20/2003 7:54	B	0	33.858	-78.143	35.186	-84.536	2	0	-122	182	2	401 651165.8	0
23705	29051	7/20/2003 10:39	B	0	33.916	-78.137	35.764	-87.217	2	0	-123	351	2	401 651165.8	0
23707	29051	7/20/2003 15:33	A	0	33.888	-78.112	31.874	-68.231	3	0	-124	216	2	401 651172.2	0
23709	29051	7/20/2003 17:11	B	0	33.907	-78.224	41.396	-115.839	2	0	-129	161	2	401 651165.8	0
23711	29051	7/21/2003 1:01	B	0	33.881	-78.254	26.93	-110.631	2	0	-126	301	2	401 651176.1	0
23714	29051	7/21/2003 2:47	1	50	33.901	-78.217	35.453	-70.637	4	0	-126	508	3	401 651155.5	0
25685	29051	7/21/2003 3:16	0	57	33.936	-78.16	33.699	-79.321	7	0	-128	601	2	401 651149.1	0
25686	29051	7/21/2003 4:29	2	66	33.907	-78.22	25.339	-118.157	7	0	-128	336	3	401 651175.6	0
23718	29051	7/21/2003 6:02	A	7	33.911	-78.208	23.838	-30.955	3	0	-132	327	3	401 651148.9	0
23719	29051	7/21/2003 7:42	A	8	33.82	-77.542	34.121	-79.149	3	0	-129	690	2	401 651154.6	0
23923	29051	7/21/2003 11:44	B	0	33.937	-78.169	29.222	-61.32	2	0	-128	136	2	401 651176.1	0
25966	29051	7/21/2003 11:44	B	0	33.913	-78.18	27.974	-50.56	2	0	-124	136	2	401 651176.1	0
23925	29051	7/21/2003 16:10	B	0	33.915	-78.205	31.425	-67.284	2	0	-124	103	2	401 651176.1	0
24161	29051	7/22/2003 11:26	B	0	33.876	-78.036	40.839	-110.759	2	0	-126	230	2	401 651176.1	0
24164	29051	7/22/2003 14:44	B	0	33.916	-78.171	27.315	-46.266	2	0	-125	228	2	401 651176.1	0
24167	29051	7/22/2003 22:49	B	0	33.866	-78.392	39.6	-50.472	2	0	-132	240	2	401 651176.1	0
24169	29051	7/23/2003 2:06	B	0	33.97	-77.961	39.993	-50.249	2	0	-128	199	2	401 651176.1	0
24346	29051	7/23/2003 2:32	B	0	34.116	-77.847	39.013	-57.08	2	0	-131	77	2	401 651184.3	0
24170	29051	7/23/2003 3:42	B	0	33.729	-78.015	29.866	-96.962	2	0	-130	535	2	401 651176.1	0
24172	29051	7/23/2003 7:17	B	0	33.822	-78.372	31.119	-67.517	2	0	-125	110	1	401 651176.1	0
24348	29051	7/23/2003 9:20	B	0	33.92	-77.957	27.033	-51.501	2	0	-127	48	1	401 651176.1	0
24351	29051	7/23/2003 12:59	B	0	33.87	-77.881	35.476	-86.17	2	0	-127	507	1	401 651176.1	0
24352	29051	7/23/2003 14:23	B	0	33.752	-77.961	25.08	-35.965	2	0	-131	50	1	401 651176.1	0
24355	29051	7/23/2003 17:23	B	0	33.709	-77.895	38.817	-102.291	2	0	-123	188	1	401 651176.1	0
24357	29051	7/23/2003 20:43	B	0	33.699	-77.796	38.227	-54.816	2	0	-123	339	1	401 651176.1	0
24358	29051	7/24/2003 0:00	A	0	33.697	-77.747	31.021	-89.75	3	0	-134	510	2	401 651184.3	0
24361	29051	7/24/2003 3:21	A	8	33.734	-77.711	31.967	-86.116	3	0	-121	119	2	401 651190.3	0
24363	29051	7/24/2003 7:06	A	8	33.764	-77.745	30.751	-63.647	3	0	-124	96	2	401 651208.5	0
24544	29051	7/24/2003 10:39	B	0	33.783	-77.593	24.033	-29.323	2	0	-132	97	2	401 651184.3	0
27649	29051	7/24/2003 12:42	B	0	33.666	-77.31	34.433	-79.851	2	0	-123	133	2	401 651184.3	0
24549	29051	7/24/2003 15:38	B	0	33.755	-77.404	32.749	-72.748	2	0	-127	296	2	401 651184.3	0
24550	29051	7/24/2003 17:09	B	0	33.79	-77.506	37.749	-95.966	2	0	-123	96	2	401 651175.4	0
24551	29051	7/24/2003 18:36	B	0	33.981	-77.245	35.923	-70.878	2	0	-124	209	2	401 651184.3	0
24552	29051	7/24/2003 20:14	1	50	33.781	-77.418	25.032	-116.996	4	0	-126	476	3	401 651175.4	0
27650	29051	7/24/2003 20:18	A	60	33.784	-77.42	40.562	-43.189	3	0	-124	166	2	401 651175.4	0
24554	29051	7/24/2003 23:35	0	58	33.802	-77.357	33.404	-79.208	6	0	-123	634	2	401 651181.8	0
24712	29051	7/25/2003 4:36	1	68	33.855	-77.361	28.73	-101.016	4	0	-122	146	2	401 651195.4	0
24556	29051	7/25/2003 4:36	B	0	33.822	-77.643	24.428	-123.228	2	0	-129	146	2	401 651175.4	0
24716	29051	7/25/2003 12:32	0	50	33.845	-77.265	33.288	-74.717	4	0	-123	685	2	401 651168.8	0
24717	29051	7/25/2003 13:29	B	0	33.9	-77.219	42.157	-111.941	2	0	-134	48	2	401 651175.4	0
24719	29051	7/25/2003 15:18	B	0	33.913	-77.207	30.992	-62.404	2	0	-130	520	2	401 651175.4	0
24720	29051	7/25/2003 15:36	1	50	33.848	-77.232	31.554	-66.253	4	0	-129	532	3	401 651163.9	0
24722	29051	7/25/2003 17:16	A	8	33.873	-77.225	41.358	-114.014	3	0	-133	258	3	401 651172.7	0
24723	29051	7/25/2003 20:02	B	0	33.933	-77.223	26.589	-112.014	2	0	-126	95	2	401 651163.9	0
27651	29051	7/25/2003 22:15	A	8	33.947	-77.15	42.985	-32.772	3	0	-130	217	3	401 651158.4	0
24725	29051	7/25/2003 23:14	B	0	33.952	-77.131	23.612	-127.649	2	0	-130	90	2	401 651158.4	0
24726	29051	7/25/2003 23:17	B	0	33.899	-77.208	36.196	-69.462	2	0	-127	167	2	401 651158.4	0
24728	29051	7/26/2003 4:18	0	58	34.009	-77.097	26.306	-112.707	4	0	-128	208	2	401 651173.9	0
24923	29051	7/26/2003 4:18	0	58	33.981	-77.088	30.264	-94.963	4	0	-124	208	2	401 651184.1	0
24924	29051	7/26/2003 9:53	3	66	34.07	-77.016	31.874	-66.008	4	0	-122	577	3	401 651171.4	0
24927	29051	7/26/2003 14:58	B	0	34.135	-76.877	28.98	-51.979	2	0	-134	296	2	401 651171.4	0
24929	29051	7/26/2003 15:13	B	0	34.112	-76.897	29.508	-54.574	2	0	-132	194	2	401 651171.4	0
